temperature_c,residence_time_min,y_observed,y_true,best_true,best_observed,acquisition,evaluation
173.1413863413036,26.366487108170986,91.25878264641506,92.37748147340994,97.58243751997884,96.57816349586263,ucb,49
173.14440475776792,30.51789790391922,92.53957972811332,92.72769016657337,97.58243751997884,96.57816349586263,ucb,50
173.7755038589239,30.811934359371662,91.20811496168795,92.56883653756591,97.58243751997884,96.57816349586263,ucb,51
172.2890506312251,26.845246627926826,92.65597233909742,92.56970353262335,97.58243751997884,96.57816349586263,ucb,52
180.3145088069141,30.630697160959244,91.96723106091609,93.34796044728976,97.58243751997884,96.57816349586263,ucb,53
172.12246738374233,26.682480052113533,90.55872088051525,91.99902274705848,97.58243751997884,96.57816349586263,ucb,54
180.92858258634806,30.252288468182087,96.1754702623615,93.62736394161834,97.58243751997884,96.57816349586263,ucb,55
180.35424768924713,30.58820813894272,93.46011104441926,93.42124437830864,97.58243751997884,96.57816349586263,ucb,56
181.99776511639357,30.58751840144396,92.34079893461076,91.56898459976635,97.58243751997884,96.57816349586263,ucb,57
172.3539704270661,30.071254037320614,95.84089159376755,92.79517353938414,97.58243751997884,96.57816349586263,ucb,58
171.96848595514894,30.189282558858395,92.97851673006706,92.03551014163838,97.58243751997884,96.57816349586263,ucb,59
172.15158239006996,30.39521750062704,91.68601479390294,91.82298591622136,97.58243751997884,96.57816349586263,ucb,60
